duration	increase_rate	decrease_rate_1	decrease_rate_3	g-r	r-i	A	B	C	D	chi2	A_over_B
0.0	0.0	0.00728259129903704	0.0029800792490161172	0.1897679234678603	0.1512758507309254	0.004729064337705147	17.118921971250188	-0.8900406513739654	0.029612810486224782	5.819115291204542	0.0002762477885959886
0.0	0.0	0.001227008301578373	0.001085379176280213	0.3158006981470315	0.22098339546293566	0.0066549090047187676	21.495168439791712	-0.2577421712503565	0.010125392433083727	0.23934902120338872	0.0003096002259000327
2.0017954271679628	0.0	0.005260024942890198	0.003994737426816853	0.31740553562674634	0.21471876639085422	0.007501781242941874	20.638433909190155	0.4491174501763453	6.226712277294608e-06	0.5233302991309271	0.00036348597359421646
342.0621151249434	-0.0015777936905654758	0.0	0.0	1.046958815623384	-0.6739296006542072	-0.003820058006748006	22.99136383616019	0.0	1.5000000000000002	4.35704113516588	-0.0001661518661515818
285.2289566399413	-0.000734718991589142	0.0004925679352554961	0.0004035719684297635	0.30981833325047525	0.2238387333490207	0.0006912248897927853	21.601366967197634	0.0	1.5000000000000002	0.0852920870129871	3.199912722386654e-05
129.75798677163402	-0.04892861787193979	9.767968415992227e-06	4.55020777207745e-05	0.7499404002258584	0.18621636160229058	-9.210851238350415e-05	23.16713822432928	0.0	1.5000000000000002	0.3835503943397161	-3.975826081392098e-06
343.10148306261544	-0.09295948258705468	0.0	0.0	0.5280572253071186	0.2434629102172579	-0.0022317235862772122	25.079200881354836	0.0	1.5000000000000002	0.0005442595243440124	-8.898702940476823e-05
45.030735832340724	-0.0005393503011696446	0.0	0.0	0.2667670327412185	0.1817508663447048	-0.0019496388382496121	21.850922528368812	-0.08120020207752532	9.99436489297497	0.5856376539576461	-8.922455496871665e-05
225.32431496294157	-0.012913639467270192	0.00019701337529756026	0.00010199787710397564	0.37769792505882904	0.19444687379257986	-0.00032861171245635035	23.70405870133129	0.0	1.5000000000000002	0.10101478528004398	-1.3863098999071181e-05
0.024478909159370232	0.0	0.026513546341790952	0.0039994744624146095	0.2872007801368558	0.2918844766242844	0.008508691432102644	18.845538201288832	-2.0744550788258493	0.031971333866818094	27.360200025163568	0.00045149633516546327
63.98633099576546	-0.005716159779719225	0.001196303398709573	0.0006421678510589173	0.29996436266122684	0.2163959255020167	0.001966676426648384	21.829435034620985	0.34537040671148134	0.18254854102452925	0.1374468306344142	9.00928688044047e-05
0.011599564764765091	0.0	0.003310603254889121	0.00015935139481513391	0.17932722993983585	0.12112712011388282	0.0015662522394812584	19.541377592601236	-0.43375555909005925	0.09602161145134845	4.101616590351286	8.015055397498043e-05
21.87911975965835	0.0	0.0013066408469775716	0.000932490930469995	0.2922390592123106	0.22203648031578435	0.0061615987776457715	22.38952539777017	-0.0322959088080097	3.8198806934170837	0.032589170070954805	0.00027520006200128835
0.010228861196083017	0.0	0.0010167520721402815	0.0009250943922420686	-0.9649140393440447	0.2269494468541886	0.021911003736557078	19.514550438433844	1.4782471409944264	0.023117088946879673	0.04117572955209339	0.001122803407933161
0.0	0.0	0.007008956407388422	0.0035535498646067473	0.33061169803576124	0.22936597693876012	0.004990064134394956	19.918606014153852	-0.3449970930987547	0.033550509290588455	3.180608494238216	0.0002505227590148173
0.011353384164976887	0.0	0.00879174126120911	0.002524163190975194	0.2107321617672997	0.2621376495158458	0.04174793263365384	24.65604962212234	-3.529817780285157	-0.0064013175022809956	3.056123400532901	0.0016932125491910114
0.011515629652421921	0.0	0.0008687625627266411	0.0003859024912956272	0.3099218849627121	0.2280264285861037	0.0014652351133328523	21.516111490743924	0.012220678312587552	8.457026648330741	0.22222872902900628	6.809943859805643e-05
13.957417841585993	-0.0001322332191441106	8.2089595962895e-05	0.00022818384425624114	0.18601916852422207	0.13187292366182746	0.0008157570458768859	23.659650725902395	0.0	1.5000000000000002	0.0004225612071406852	3.447882875903158e-05
0.02398300904314965	0.0	0.0	0.0	-0.14897968716756083	-1.8949142050815269	0.006516561888197714	17.87562682597911	-0.3482618925781935	1.8574600596075979	0.031140595645416276	0.0003645501190888045
193.64122211784706	-0.002125861155185454	0.0	0.0	0.2990036090834584	0.2298922756050084	-0.0010501271389795619	21.653009101893645	0.33788584662033827	0.22858409243149386	0.47669217453652024	-4.8497977072744314e-05
32.9362869815086	0.0	0.0011991073226018572	0.0012491197183584577	0.31416093175254023	0.18032093881111333	0.002808559264689592	21.583637510411904	0.0128427981690038	9.99941237714352	3.4816831178473917	0.00013012446411476047
0.024240427956101485	0.0	0.0	0.0	0.3166590151826556	0.18097926126462127	-0.002702416569604793	21.297640405226105	-0.776391564716505	0.01619315024829662	0.9688716463965416	-0.0001268880738986307
24.993449961453734	0.0	0.00040088635111888514	0.0003195783452938143	0.27043325665427664	0.19045820235881533	0.0007065831000057088	21.456424983592058	0.008199322971449874	1.323213876247889	0.22425881712841278	3.293107311893943e-05
149.8178006731032	-0.001108650414626436	0.0	0.0	0.3123841706968196	0.22831165044540988	-0.0012123758941102736	24.254237888887246	1185.2190155753788	0.6560408034460741	0.0008183692456526905	-4.998614673709279e-05
0.0	0.0	0.05986305353616144	0.005510560024002862	0.2702884311555199	0.16856870513164085	0.00708452353435618	18.849033456180052	-1.3829363387603735	0.08722026815106089	11.419032932446541	0.00037585606449403217
17.026932760112686	-0.057454025003965487	0.003823166915874844	0.0019840114651373704	0.34044368450990686	0.22972498016925175	0.0021790960385050795	21.624052880448232	0.35550082351164747	2.5079181113785363	2.169715188788428	0.00010077186041638602
0.0	0.0	0.00020137612046634615	0.0001534043493775249	0.23223360159231396	0.16670639208769877	0.00014907506202543885	22.61157460909942	0.0	1.5000000000000002	0.11243598537038269	6.5928651410878565e-06
120.84656249047111	-0.004227955582645908	0.0003807491227787833	0.0005664918238136098	0.3308032041722299	0.19800552116593076	0.0012226300995878958	22.506075985074858	0.779976201608406	0.048399393241938274	0.9166773154017993	5.4324445558554756e-05
0.0	0.0	0.0170910340405754	0.0032397911953945422	0.4110402011309209	0.33854588787951584	0.0068026085059953445	20.917349156527962	-1.1799086902319686	0.1628616624990108	1.2241111261303648	0.00032521369964665726
0.024665987759362906	0.0	0.0031349832578560235	0.0005208208914546422	0.4131442859689907	0.19956283242163633	-4.3694504507030274e-05	22.720232471921406	-1.4401559650996205	0.010468333230286484	0.06270844680805421	-1.9231539360800876e-06
11.082817284928751	0.0	0.0020965441947008376	0.0011086417477599627	0.19856928193280035	0.12717164864656283	0.002557858230630927	22.460856302098648	-0.04081376073554566	5.123729266875549	0.02945186081078314	0.00011388070856372167
14.9318752145482	0.0	0.0025514211677223403	0.0006154549841302728	0.28934956653940896	0.24232685722083755	0.0006977837417725397	21.575947366877585	-0.33806811382874	0.02039491034185212	0.2684343552644425	3.2340815905203106e-05
43.88435951927386	0.0	0.00022380989701486817	0.0003311896952423103	0.1604005908519195	0.1378585042943115	0.001985208815605155	21.384997133866307	0.0210499089125733	8.504913567220362	0.2509680353344443	9.283184857019612e-05
0.0	0.0	0.0046729283884735726	0.0016947023634165273	0.19124929078529312	0.12855674367030012	0.001645190919033368	20.866887973952316	-0.5750029773307688	0.02248893206148026	0.2199256802575821	7.884217910629626e-05
8.019049919894314	0.0	0.0046269435749307156	0.003425543895483725	0.32268281911046015	0.22772385630596964	0.005283474026808399	23.118097820846515	-0.030399434410355752	9.222306640030743	0.002917671891392554	0.00022854276626704464
